F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_116\E_116_L_F_Y_N_1998_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_116\E_116_L_F_Y_N_1998_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_116\E_116_L_F_Y_N_1998_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_116\E_116_L_F_Y_N_1998_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_117\E_117_L_F_N_N_1994_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_117\E_117_L_F_N_N_1994_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_117\E_117_L_F_N_N_1994_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_117\E_117_L_F_N_N_1994_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_118\E_118_L_F_N_N_1995_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_118\E_118_L_F_N_N_1995_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_118\E_118_L_F_N_N_1995_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_118\E_118_L_F_N_N_1995_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_119\E_119_L_F_Y_N_1994_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_119\E_119_L_F_Y_N_1994_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_119\E_119_L_F_Y_N_1994_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_119\E_119_L_F_Y_N_1994_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_12\E_12_L_M_N_N_1992_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_12\E_12_L_M_N_N_1992_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_12\E_12_L_M_N_N_1992_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_12\E_12_L_M_N_N_1992_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_120\E_120_L_F_Y_N_1995_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_120\E_120_L_F_Y_N_1995_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_120\E_120_L_F_Y_N_1995_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_120\E_120_L_F_Y_N_1995_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_120\E_120_L_F_Y_N_1995_4_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_121\E_121_L_M_N_N_1996_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_121\E_121_L_M_N_N_1996_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_121\E_121_L_M_N_N_1996_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_121\E_121_L_M_N_N_1996_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_121\E_121_L_M_N_N_1996_4_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_122\E_122_L_F_Y_N_1996_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_122\E_122_L_F_Y_N_1996_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_122\E_122_L_F_Y_N_1996_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_122\E_122_L_F_Y_N_1996_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_123\E_123_L_F_N_N_1996_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_123\E_123_L_F_N_N_1996_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_123\E_123_L_F_N_N_1996_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_123\E_123_L_F_N_N_1996_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_124\E_124_L_M_N_N_1998_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_124\E_124_L_M_N_N_1998_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_124\E_124_L_M_N_N_1998_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_124\E_124_L_M_N_N_1998_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_125\E_125_L_M_N_Y_1998_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_125\E_125_L_M_N_Y_1998_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_125\E_125_L_M_N_Y_1998_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_125\E_125_L_M_N_Y_1998_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_125\E_125_L_M_N_Y_1998_4_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_126\E_126_L_M_N_N_1999_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_126\E_126_L_M_N_N_1999_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_126\E_126_L_M_N_N_1999_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_126\E_126_L_M_N_N_1999_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_127\E_127_L_M_N_N_1998_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_127\E_127_L_M_N_N_1998_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_127\E_127_L_M_N_N_1998_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_127\E_127_L_M_N_N_1998_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_127\E_127_L_M_N_N_1998_4_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_128\E_128_L_M_N_N_1996_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_128\E_128_L_M_N_N_1996_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_128\E_128_L_M_N_N_1996_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_128\E_128_L_M_N_N_1996_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_129\E_129_L_F_Y_N_1998_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_129\E_129_L_F_Y_N_1998_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_129\E_129_L_F_Y_N_1998_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_129\E_129_L_F_Y_N_1998_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_13\E_13_L_M_N_N_1990_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_13\E_13_L_M_N_N_1990_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_13\E_13_L_M_N_N_1990_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_13\E_13_L_M_N_N_1990_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_130\E_130_L_F_Y_N_1998_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_130\E_130_L_F_Y_N_1998_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_130\E_130_L_F_Y_N_1998_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_130\E_130_L_F_Y_N_1998_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_131\E_131_L_F_Y_N_1997_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_131\E_131_L_F_Y_N_1997_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_131\E_131_L_F_Y_N_1997_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_131\E_131_L_F_Y_N_1997_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_132\E_132_L_F_Y_N_1995_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_132\E_132_L_F_Y_N_1995_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_132\E_132_L_F_Y_N_1995_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_132\E_132_L_F_Y_N_1995_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_133\E_133_L_F_Y_N_1997_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_133\E_133_L_F_Y_N_1997_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_133\E_133_L_F_Y_N_1997_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_133\E_133_L_F_Y_N_1997_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_134\E_134_L_F_Y_N_1997_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_134\E_134_L_F_Y_N_1997_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_134\E_134_L_F_Y_N_1997_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_134\E_134_L_F_Y_N_1997_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_14\E_14_L_M_N_N_1994_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_14\E_14_L_M_N_N_1994_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_14\E_14_L_M_N_N_1994_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_14\E_14_L_M_N_N_1994_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_15\E_15_L_M_N_N_1993_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_15\E_15_L_M_N_N_1993_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_15\E_15_L_M_N_N_1993_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_15\E_15_L_M_N_N_1993_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_16\E_16_L_M_N_N_1994_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_16\E_16_L_M_N_N_1994_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_16\E_16_L_M_N_N_1994_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_16\E_16_L_M_N_N_1994_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_17\E_17_L_M_N_N_1993_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_17\E_17_L_M_N_N_1993_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_17\E_17_L_M_N_N_1993_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_17\E_17_L_M_N_N_1993_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_17\E_17_L_M_N_N_1993_4_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_17\E_17_L_M_N_N_1993_5_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_18\E_18_L_M_N_N_1993_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_18\E_18_L_M_N_N_1993_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_18\E_18_L_M_N_N_1993_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_18\E_18_L_M_N_N_1993_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_19\E_19_L_F_Y_N_1997_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_19\E_19_L_F_Y_N_1997_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_19\E_19_L_F_Y_N_1997_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_19\E_19_L_F_Y_N_1997_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_2\E_2_L_M_N_Y_1994_0_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_2\E_2_L_M_N_Y_1994_1_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_2\E_2_L_M_N_Y_1994_2_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_2\E_2_L_M_N_Y_1994_3_2017.bmp,1
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_20\E_20_L_F_N_N_1999_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_20\E_20_L_F_N_N_1999_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_20\E_20_L_F_N_N_1999_2_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_20\E_20_L_F_N_N_1999_3_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_21\E_21_L_F_Y_N_1998_0_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_21\E_21_L_F_Y_N_1998_1_2017.bmp,0
F:\Lab\datasets\UNAB_Val_ICB\UNAB_Val\Enrollment\E_21\E_21_L_F_Y_N_1998_2_2017.bmp,0
